"Text","Binary_Sentiment","Cont_Sentiment"
"i must be gone and live, or stay and die","0.0","-0.87196683883666992"
"jul","1.0","0.024533458054065704"
"yond light is not daylight  i know it, i","0.0","-0.021675735712051392"
"it is some meteor that the sun exhales      to be to thee this night a torchbearer      and light thee on the way to mantua","1.0","2.153069019317627"
"therefore stay yet  thou need'st not to be gone","0.0","-2.6657938957214355"
"rom","0.0","-0.50506490468978882"
"let me be ta'en, let me be put to death","0.0","-3.3157534599304199"
"i am content, so thou wilt have it so","0.0","-5.0637321472167969"
"i'll say yon grey is not the morning's eye,      'tis but the pale reflex of cynthia's brow       nor that is not the lark whose notes do beat      the vaulty heaven so high above our heads","0.0","-1.7474554777145386"
"i have more care to stay than will to go","0.0","-4.7622251510620117"
"come, death, and welcome!","1.0","2.5694465637207031"
"juliet wills it so","0.0","-6.3873305320739746"
"how is't, my soul?","1.0","0.044502630829811096"
"let's talk  it is not day","1.0","0.38646349310874939"
"jul","1.0","0.024533458054065704"
"it is, it is!","1.0","1.6555812358856201"
"hie hence, be gone, away!","1.0","3.3134713172912598"
"it is the lark that sings so out of tune,      straining harsh discords and unpleasing sharps","0.0","-7.0616865158081055"
"some say the lark makes sweet division       this doth not so, for she divideth us","1.0","4.5685348510742188"
"some say the lark and loathed toad chang'd eyes       o, now i would they had chang'd voices too,      since arm from arm that voice doth us affray,      hunting thee hence with hunt's up to the day!","0.0","-1.5981132984161377"
"o, now be gone!","1.0","1.994104266166687"
"more light and light it grows","1.0","0.27806451916694641"
"rom","0.0","-0.50506490468978882"
"more light and light  more dark and dark our woes!","1.0","2.9222109317779541"
"enter nurse","0.0","-2.7741763591766357"
"nurse","0.0","-1.1753722429275513"
"madam!","1.0","0.54658794403076172"
"jul","1.0","0.024533458054065704"
"nurse?","0.0","-3.096245288848877"
"nurse","0.0","-1.1753722429275513"
"your lady mother is coming to your chamber","1.0","3.2907533645629883"
"the day is broke  be wary, look about","0.0","-0.57113033533096313"
"jul","1.0","0.024533458054065704"
"then, window, let day in, and let life out","0.0","-0.90001964569091797"
"exit","0.0","-0.50551515817642212"
"rom","0.0","-0.50506490468978882"
"farewell, farewell!","0.0","-0.54727905988693237"
"one kiss, and i'll descend","1.0","4.5215916633605957"
"he goeth down","0.0","-1.0076435804367065"
"jul","1.0","0.024533458054065704"
"art thou gone so, my lord, my love, my friend?","0.0","-1.6258213520050049"
"i must hear from thee every day in the hour,      for in a minute there are many days","1.0","2.5777657032012939"
"o, by this count i shall be much in years      ere i again behold my romeo!","1.0","1.8437995910644531"
"rom","0.0","-0.50506490468978882"
"farewell!","0.0","-0.14411899447441101"
"i will omit no opportunity      that may convey my greetings, love, to thee","1.0","1.3007369041442871"
"jul","1.0","0.024533458054065704"
"o, think'st thou we shall ever meet again?","0.0","-3.1720399856567383"
"rom","0.0","-0.50506490468978882"
"i doubt it not  and all these woes shall serve      for sweet discourses in our time to come","1.0","0.29631954431533813"
"jul","1.0","0.024533458054065704"
"o god, i have an ill divining soul!","0.0","-2.9850718975067139"
"methinks i see thee, now thou art below,      as one dead in the bottom of a tomb","0.0","-0.36869227886199951"
"either my eyesight fails, or thou look'st pale","0.0","-2.8287863731384277"
"rom","0.0","-0.50506490468978882"
"and trust me, love, in my eye so do you","0.0","-0.35386741161346436"
"dry sorrow drinks our blood","1.0","2.911046028137207"
"adieu, adieu!","1.0","1.6304984092712402"
"exit","0.0","-0.50551515817642212"
"jul","1.0","0.024533458054065704"
"o fortune, fortune!","1.0","0.59224855899810791"
"all men call thee fickle","0.0","-0.55674028396606445"
"if thou art fickle, what dost thou with him      that is renown'd for faith?","1.0","2.3000202178955078"
"be fickle, fortune,      for then i hope thou wilt not keep him long      but send him back","0.0","-0.69762730598449707"
"lady","1.0","0.1374412477016449"
"within  ho, daughter!","0.0","-0.23752230405807495"
"are you up?","0.0","-0.93492752313613892"
"jul","1.0","0.024533458054065704"
"who is't that calls?","1.0","2.4026508331298828"
"it is my lady mother","1.0","2.9619827270507812"
"is she not down so late, or up so early?","0.0","-5.6556491851806641"
"what unaccustom'd cause procures her hither?","0.0","-1.7724430561065674"
"enter mother","0.0","-0.76577854156494141"
"lady","1.0","0.1374412477016449"
"why, how now, juliet?","0.0","-3.7020230293273926"
"jul","1.0","0.024533458054065704"
"madam, i am not well","1.0","1.4270176887512207"
"lady","1.0","0.1374412477016449"
"evermore weeping for your cousin's death?","1.0","0.52645003795623779"
"what, wilt thou wash him from his grave with tears?","1.0","2.9103741645812988"
"an if thou couldst, thou couldst not make him live","1.0","0.95236301422119141"
"therefore have done","0.0","-3.5686535835266113"
"some grief shows much of love       but much of grief shows still some want of wit","1.0","4.0596213340759277"
"jul","1.0","0.024533458054065704"
"yet let me weep for such a feeling loss","1.0","1.6400151252746582"
"lady","1.0","0.1374412477016449"
"so shall you feel the loss, but not the friend      which you weep for","1.0","0.12906010448932648"
"jul","1.0","0.024533458054065704"
"feeling so the loss,      i cannot choose but ever weep the friend","0.0","-0.12714444100856781"
"lady","1.0","0.1374412477016449"
"well, girl, thou weep'st not so much for his death      as that the villain lives which slaughter'd him","1.0","2.6635403633117676"
"jul","1.0","0.024533458054065704"
"what villain, madam?","0.0","-0.27057644724845886"
"lady","1.0","0.1374412477016449"
"that same villain romeo","0.0","-2.8233428001403809"
"jul","1.0","0.024533458054065704"
"aside  villain and he be many miles asunder        god pardon him!","0.0","-4.4987783432006836"
"i do, with all my heart       and yet no man like he doth grieve my heart","1.0","2.9698982238769531"
"lady","1.0","0.1374412477016449"
"that is because the traitor murderer lives","1.0","2.6255788803100586"
"jul","1.0","0.024533458054065704"
"ay, madam, from the reach of these my hands","0.0","-1.448331356048584"
"would none but i might venge my cousin's death!","0.0","-1.5213248729705811"
"lady","1.0","0.1374412477016449"
"we will have vengeance for it, fear thou not","1.0","0.23436294496059418"
"then weep no more","0.0","-2.1638317108154297"
"i'll send to one in mantua,      where that same banish'd runagate doth live,      shall give him such an unaccustom'd dram      that he shall soon keep tybalt company       and then i hope thou wilt be satisfied","0.0","-2.0708966255187988"
"jul","1.0","0.024533458054065704"
"indeed i never shall be satisfied      with romeo till i behold him  dead       is my poor heart so for a kinsman vex'd","0.0","-2.553471565246582"
"madam, if you could find out but a man      to bear a poison, i would temper it       that romeo should, upon receipt thereof,      soon sleep in quiet","0.0","-3.3981318473815918"
"o, how my heart abhors      to hear him nam'd and cannot come to him,      to wreak the love i bore my cousin tybalt      upon his body that hath slaughter'd him!","0.0","-2.9974076747894287"
"lady","1.0","0.1374412477016449"
"find thou the means, and i'll find such a man","1.0","2.4981193542480469"
"but now i'll tell thee joyful tidings, girl","1.0","2.399742603302002"
"jul","1.0","0.024533458054065704"
"and joy comes well in such a needy time","1.0","3.2461857795715332"
"what are they, i beseech your ladyship?","1.0","0.52433693408966064"
"lady","1.0","0.1374412477016449"
"well, well, thou hast a careful father, child       one who, to put thee from thy heaviness,      hath sorted out a sudden day of joy      that thou expects not nor i look'd not for","1.0","0.93707704544067383"
"jul","1.0","0.024533458054065704"
"madam, in happy time!","1.0","2.3914380073547363"
"what day is that?","0.0","-1.0835795402526855"
"lady","1.0","0.1374412477016449"
"marry, my child, early next thursday morn      the gallant, young, and noble gentleman,      the county paris, at saint peter's church,      shall happily make thee there a joyful bride","1.0","3.5511126518249512"
"jul","1.0","0.024533458054065704"
"now by saint peter's church, and peter too,      he shall not make me there a joyful bride!","1.0","1.7880980968475342"
"i wonder at this haste, that i must wed      ere he that should be husband comes to woo","1.0","0.37825781106948853"
"i pray you tell my lord and father, madam,      i will not marry yet  and when i do, i swear      it shall be romeo, whom you know i hate,      rather than paris","0.0","-0.71491658687591553"
"these are news indeed!","0.0","-1.903886079788208"
"lady","1.0","0.1374412477016449"
"here comes your father","1.0","1.0543737411499023"
"tell him so yourself,      and see how be will take it at your hands","0.0","-1.6523905992507935"
"enter capulet and nurse","0.0","-2.7089676856994629"
"cap","1.0","0.024533458054065704"
"when the sun sets the air doth drizzle dew,      but for the sunset of my brother's son      it rains downright","1.0","2.5866813659667969"
"how now?","0.0","-1.2610573768615723"
"a conduit, girl?","1.0","0.44260713458061218"
"what, still in tears?","1.0","2.320798397064209"
"evermore show'ring?","0.0","-1.2308437824249268"
"in one little body      thou counterfeit'st a bark, a sea, a wind       for still thy eyes, which i may call the sea,      do ebb and flow with tears  the bark thy body is      sailing in this salt flood  the winds, thy sighs,      who, raging with thy tears and they with them,      without a sudden calm will overset      thy tempest tossed body","1.0","4.569364070892334"
"how now, wife?","0.0","-1.5731747150421143"
"have you delivered to her our decree?","1.0","1.1851010322570801"
"lady","1.0","0.1374412477016449"
"ay, sir  but she will none, she gives you thanks","0.0","-1.3563376665115356"
"i would the fool were married to her grave!","0.0","-5.4119858741760254"
"cap","1.0","0.024533458054065704"
"soft!","0.0","-0.37119004130363464"
"take me with you, take me with you, wife","1.0","2.3179292678833008"
"how?","0.0","-1.5498110055923462"
"will she none?","0.0","-5.7931070327758789"
"doth she not give us thanks?","1.0","0.41280901432037354"
"is she not proud?","0.0","-2.9288954734802246"
"doth she not count her blest,      unworthy as she is, that we have wrought      so worthy a gentleman to be her bridegroom?","1.0","0.49037820100784302"
"jul","1.0","0.024533458054065704"
"not proud you have, but thankful that you have","1.0","1.334136962890625"
"proud can i never be of what i hate,      but thankful even for hate that is meant love","0.0","-1.320431113243103"
"cap","1.0","0.024533458054065704"
"how, how, how, how, choplogic?","0.0","-0.76228475570678711"
"what is this?","0.0","-1.8857560157775879"
"'proud'  and 'i thank you'  and 'i thank you not'       and yet 'not proud'?","1.0","2.7822728157043457"
"mistress minion you,      thank me no thankings, nor proud me no prouds,      but fettle your fine joints 'gainst thursday next      to go with paris to saint peter's church,      or i will drag thee on a hurdle thither","0.0","-0.13124798238277435"
